id,Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points,ClusterPredicted K-means,cluster Kmeans 10000 runs
3712,"Compometal, Componentes Metálicos Lda",33622,0.003626726,0.000968054,0,0,0.010327022,0,0,0.746090138,3,0,2
3713,Balmonds Skincare Ltd,22505,0.001255405,0.006776379,0,0,0.006884682,0,0,0.745823314,3,0,2
3714,Metall-Chemie GmbH & Co. KG,32440,0.001673874,0.002904163,0,0,0.010327022,0,0,0.745252932,3,0,2
3715,Ledesma Global S.L.,33487,0.001673874,0.002904163,0,0,0.010327022,0,0,0.745252932,3,0,2
3716,Watch GmbH,9770,0.001255405,0.000968054,0.003164557,0,0,0,0,0.744084364,3,0,2
3717,boyart boya kim.san.tic.ltd.şti.,18514,0.000278979,0.001936108,0.003164557,0,0,0,0,0.74366576,3,0,2
3718,"Resitex, S.L.",19416,0.000278979,0.001936108,0.003164557,0,0,0,0,0.74366576,3,0,2
3719,EUROTAB,25332,0.001534384,0.011616651,0,0,0.00172117,0,0,0.743610254,3,0,2
3720,Azelis Netherlands B.V.,29799,0.002929279,0.006776379,0,0,0.005163511,0,0,0.743458475,3,0,2
3721,Khawaja Tanneries Private Limited Multan,34383,0.002929279,0.006776379,0,0,0.005163511,0,0,0.743458475,3,0,2
3722,Vitaliz Biosciences Pvt. Ltd,31313,0.001394895,0.004840271,0,0,0.008605852,0,0,0.742050886,3,0,2
3723,miVital AG,34979,0.001394895,0.004840271,0,0,0.008605852,0,0,0.742050886,3,0,2
3724,Hamapharm d.o.o.,18228,0.002231831,0.012584705,0,0,0,0,0,0.740826812,3,0,2
3725,Savonnerie du Colibri,18592,0.002231831,0.012584705,0,0,0,0,0,0.740826812,3,0,2
3726,Gama Organica Ltd,17101,0.001255405,0.013552759,0,0,0,0,0,0.740408209,3,0,2
3727,SUMITOMO CORP. EUROPE LTD. - MILAN BRANCH OFFICE,17817,0.000278979,0.014520813,0,0,0,0,0,0.739989605,3,0,2
3728,Molly Corker ApS,33251,0.002092342,0.005808325,0,0,0.006884682,0,0,0.739267444,3,0,2
3729,Graichen Produktions- und Vertriebs GmbH,23323,0.002092342,0.005808325,0,0,0.006884682,0,0,0.739267444,3,0,2
3730,Saturn Machine Knives Ltd,28181,0.001115916,0.006776379,0,0,0.006884682,0,0,0.73884884,3,0,2
3731,METALCHIMICA SPA,33814,0.001115916,0.006776379,0,0,0.006884682,0,0,0.73884884,3,0,2
3732,Ductor,30371,0.00251081,0.001936108,0,0,0.010327022,0,0,0.738697062,3,0,2
3733,ASASYSTEMS,24728,0.00251081,0.001936108,0,0,0.010327022,0,0,0.738697062,3,0,2
3734,"Rolibo,s.l.",14284,0.000139489,0.001936108,0.003164557,0,0,0,0,0.736691287,3,0,2
3735,Holland Trade Net,25731,0.001813363,0.007744434,0,0,0.005163511,0,0,0.736065398,3,0,2
3736,DMS Boya Mürekkep ve Kimya San. Tic. A.Ş.,29066,0.003208258,0.002904163,0,0,0.008605852,0,0,0.735913619,3,0,2
3737,Vepidan,31515,0.002231831,0.003872217,0,0,0.008605852,0,0,0.735495016,3,0,2
3738,Cherkassy Autochemistry Plant Ltd,30208,0.002231831,0.003872217,0,0,0.008605852,0,0,0.735495016,3,0,2
3739,Teufelberger Gesellschaft m.b.H.,27626,0.001673874,0.000968054,0,0,0.012048193,0,0,0.73450603,3,0,2
3740,PSV services srl,20686,0.002092342,0.012584705,0,0,0,0,0,0.733852339,3,0,2
3741,LCB Food Safety,20672,0.000278979,0,0.003164557,0,0.00172117,0,0,0.732918859,3,0,2
3742,Skarpnes AS,25391,0.002929279,0.004840271,0,0,0.006884682,0,0,0.732711574,3,0,2
3743,Felix Austria GmbH,33160,0.002929279,0.004840271,0,0,0.006884682,0,0,0.732711574,3,0,2
3744,Go plast,22450,0.004324174,0,0,0,0.010327022,0,0,0.732559795,3,0,2
3745,SAMARO,279,0.001952853,0.005808325,0,0,0.006884682,0,0,0.73229297,3,0,2
3746,Uniflair,31160,0.001394895,0.002904163,0,0,0.010327022,0,0,0.731303985,3,0,2
3747,Cheminees ethanol89,35056,0.001673874,0.007744434,0,0,0.005163511,0,0,0.729090925,3,0,2
3748,"ANSELL PORTUGAL - INDUSTRIAL GLOVES, SOCIEDADE UNIPESSOAL LDA",25625,0.002092342,0.003872217,0,0,0.008605852,0,0,0.728520543,3,0,2
3749,7 HOPES LTD,33516,0.001534384,0.000968054,0,0,0.012048193,0,0,0.727531557,3,0,2
3750,Austin Powder Hungary,36201,0.001534384,0.000968054,0,0,0.012048193,0,0,0.727531557,3,0,2
3751,TripleNine Thyborøn,34260,0.001534384,0.000968054,0,0,0.012048193,0,0,0.727531557,3,0,2
3752,Linter SA,24786,0.001534384,0.000968054,0,0,0.012048193,0,0,0.727531557,3,0,2
3753,Cartacolor home srl,16887,0.001952853,0.012584705,0,0,0,0,0,0.726877865,3,0,2
3754,Nanochem Srl,593,0.000139489,0,0.003164557,0,0.00172117,0,0,0.725944386,3,0,2
3755,Indulor AG,22091,0.000139489,0,0.003164557,0,0.00172117,0,0,0.725944386,3,0,2
3756,Adamas Trading Sàrl,25631,0.001394895,0.009680542,0,0,0.003442341,0,0,0.725888879,3,0,2
3757,RTE Group,29566,0.001813363,0.005808325,0,0,0.006884682,0,0,0.725318497,3,0,2
3758,ALANCHIM srl,27373,0.001255405,0.002904163,0,0,0.010327022,0,0,0.724329511,3,0,2
3759,"GM Chem, s.r.o.",10594,0.001534384,0.007744434,0,0,0.005163511,0,0,0.722116451,3,0,2
3760,M. Fleischer ohG,19997,0.003766216,0.010648596,0,0,0,0,0,0.720740599,3,0,2
3761,Hüttenes-Albertus CZ s.r.o.,23391,0.001394895,0.000968054,0,0,0.012048193,0,0,0.720557083,3,0,2
3762,APChemicals OÜ,32076,0.003208258,0.007744434,0,0,0.003442341,0,0,0.719751613,3,0,2
3763,Farmona,20893,0.002231831,0.008712488,0,0,0.003442341,0,0,0.719333009,3,0,2
3764,Vandeputte Oleochemicals,24318,0.001673874,0.005808325,0,0,0.006884682,0,0,0.718344024,3,0,2
3765,Italo Belge Colori srl,29826,0.001673874,0.005808325,0,0,0.006884682,0,0,0.718344024,3,0,2
3766,PROMET CZ s.r.o. und PROMET DE e.K.,20717,0.000697447,0.006776379,0,0,0.006884682,0,0,0.71792542,3,0,2
3767,Thermacell Repellents,28090,0.001115916,0.002904163,0,0,0.010327022,0,0,0.717355038,3,0,2
3768,Avantium,32412,0.004324174,0.004840271,0,0,0.005163511,0,0,0.716397788,3,0,2
3769,3 FUEL 2020 SRL,29693,0.004324174,0.004840271,0,0,0.005163511,0,0,0.716397788,3,0,2
3770,MMR Trade GmbH,19327,0.000697447,0.000968054,0.003164557,0,0,0,0,0.71618647,3,0,2
3771,Golden Granet Nonprofit Kft.,17765,0.000697447,0.000968054,0.003164557,0,0,0,0,0.71618647,3,0,2
3772,Silo Spa,711,0.000697447,0.000968054,0.003164557,0,0,0,0,0.71618647,3,0,2
3773,Berolan GmbH,15725,0.001394895,0.007744434,0,0,0.005163511,0,0,0.715141978,3,0,2
3774,Aleksandrija Fruška Gora,24675,0.001394895,0.007744434,0,0,0.005163511,0,0,0.715141978,3,0,2
3775,convert,26085,0.000836937,0.004840271,0,0,0.008605852,0,0,0.714152992,3,0,2
3776,Tinter AB,17834,0.001673874,0.012584705,0,0,0,0,0,0.712928918,3,0,2
3777,SLTEC Fertilizers,21086,0.002092342,0.008712488,0,0,0.003442341,0,0,0.712358536,3,0,2
3778,İNVA ENDÜSTRİYEL,32547,0.002092342,0.008712488,0,0,0.003442341,0,0,0.712358536,3,0,2
3779,Cotswold Brew Co,24962,0.001115916,0.009680542,0,0,0.003442341,0,0,0.711939933,3,0,2
3780,GENERAL MAKINA,34345,0.00251081,0.004840271,0,0,0.006884682,0,0,0.711788154,3,0,2
3781,Guglielmo Pearson S.r.l,22868,0.00251081,0.004840271,0,0,0.006884682,0,0,0.711788154,3,0,2
3782,CARDINAL SRL,22776,0.001952853,0.001936108,0,0,0.010327022,0,0,0.710799168,3,0,2
3783,Avira Group Ltd,31445,0.001952853,0.001936108,0,0,0.010327022,0,0,0.710799168,3,0,2
3784,Shotfeet Ltd,28873,0.000976426,0.002904163,0,0,0.010327022,0,0,0.710380564,3,0,2
3785,Narragansett Bay Comission,31868,0.000976426,0.002904163,0,0,0.010327022,0,0,0.710380564,3,0,2
3786,Kore Technology Limited,19891,0.000557958,0.000968054,0.003164557,0,0,0,0,0.709211997,3,0,2
3787,Unika,18365,0.000557958,0.000968054,0.003164557,0,0,0,0,0.709211997,3,0,2
3788,Herkim Group,20150,0.001255405,0.007744434,0,0,0.005163511,0,0,0.708167505,3,0,2
3789,ISONIC INDUSTRIES,36083,0.001673874,0.003872217,0,0,0.008605852,0,0,0.707597122,3,0,2
3790,UpMS - Upgrade Mining Solutions,28100,0.001952853,0.008712488,0,0,0.003442341,0,0,0.705384063,3,0,2
3791,instrAction GmbH,23359,0.000976426,0.009680542,0,0,0.003442341,0,0,0.704965459,3,0,2
3792,BIRLA CARBON SPAIN S.L.U.,3205,0.000976426,0.009680542,0,0,0.003442341,0,0,0.704965459,3,0,2
3793,Soporfer LDA,34686,0.002371321,0.004840271,0,0,0.006884682,0,0,0.70481368,3,0,2
3794,SALT Minerals GmbH,30570,0.002371321,0.004840271,0,0,0.006884682,0,0,0.70481368,3,0,2
3795,Sumol+Compal SA,30306,0.002371321,0.004840271,0,0,0.006884682,0,0,0.70481368,3,0,2
3796,Ing Ladislav Sedivy Adaxchem,924,0.001813363,0.001936108,0,0,0.010327022,0,0,0.703824694,3,0,2
3797,CleanCarbon Group AS,34039,0.000836937,0.002904163,0,0,0.010327022,0,0,0.703406091,3,0,2
3798,ESD Systems,2803,0.001394895,0,0.003164557,0,0,0,0,0.702656127,3,0,2
3799,Colifermat,22515,0.000697447,0.011616651,0,0,0.00172117,0,0,0.701763414,3,0,2
3800,Architectural Panel Solutions Ltd,23584,0.002092342,0.006776379,0,0,0.005163511,0,0,0.701611635,3,0,2
3801,3B-Fibreglass Norway AS,35542,0.002092342,0.006776379,0,0,0.005163511,0,0,0.701611635,3,0,2
3802,NKT Photonics A/S,30858,0.003487237,0.001936108,0,0,0.008605852,0,0,0.701459856,3,0,2
3803,Neftechim Technologies,27845,0.001115916,0.007744434,0,0,0.005163511,0,0,0.701193031,3,0,2
3804,GLOBALCHEM ASIA PACIFIC,24665,0.001115916,0.007744434,0,0,0.005163511,0,0,0.701193031,3,0,2
3805,savons liquides du luberon,24059,0.001115916,0.007744434,0,0,0.005163511,0,0,0.701193031,3,0,2
3806,"INCABO, S.A.",23687,0.001534384,0.003872217,0,0,0.008605852,0,0,0.700622649,3,0,2
3807,Border Counties Liquid Feeds Ltd,30353,0.001534384,0.003872217,0,0,0.008605852,0,0,0.700622649,3,0,2
3808,CRM SYNERGIES,28739,0.001534384,0.003872217,0,0,0.008605852,0,0,0.700622649,3,0,2
3809,SUPERPLAST  INTERNATIONAL  SRL,18169,0.002371321,0.011616651,0,0,0,0,0,0.699398575,3,0,2
3810,Grupa Exlak S.C.,29067,0.002231831,0.004840271,0,0,0.006884682,0,0,0.697839207,3,0,2
3811,Metallic elephant,27664,0.001255405,0.005808325,0,0,0.006884682,0,0,0.697420603,3,0,2
3812,SILICONAS SILAM S.A.,23431,0.001255405,0.005808325,0,0,0.006884682,0,0,0.697420603,3,0,2
3813,GOTCHEME FZE UAE,27216,0.001255405,0.005808325,0,0,0.006884682,0,0,0.697420603,3,0,2
3814,Nova Polymers Maciej Rytko,15009,0.001255405,0,0.003164557,0,0,0,0,0.695681653,3,0,2
3815,RODNEY TYRONE PHARMACEUTICALS,16532,0.001255405,0,0.003164557,0,0,0,0,0.695681653,3,0,2
3816,NILKIM TEKNIK KIMYA SAN. TIC. LDT.ŞTİ,28534,0.003905705,0.004840271,0,0,0.005163511,0,0,0.695474368,3,0,2
3817,Lalkim,2541,0.001952853,0.006776379,0,0,0.005163511,0,0,0.694637161,3,0,2
3818,Idai Nature,25605,0.000976426,0.007744434,0,0,0.005163511,0,0,0.694218558,3,0,2
3819,MAP SPACE COATINGS SAS,22659,0.001673874,0.008712488,0,0,0.003442341,0,0,0.691435116,3,0,2
3820,SANTEX MD S.R.L,25737,0.001673874,0.008712488,0,0,0.003442341,0,0,0.691435116,3,0,2
3821,EVANGELIA KYRKA & CO,25310,0.001673874,0.008712488,0,0,0.003442341,0,0,0.691435116,3,0,2
3822,Puralab s.r.o.,25661,0.002092342,0.004840271,0,0,0.006884682,0,0,0.690864733,3,0,2
3823,MARBEC srl,14522,0.001115916,0.005808325,0,0,0.006884682,0,0,0.69044613,3,0,2
3824,"Ene Kolla, Soc. Ind. e Com. de Colas Lda",29374,0.001534384,0.001936108,0,0,0.010327022,0,0,0.689875748,3,0,2
3825,Atlas döşeme malzemeleri sanayi ticaret ltd şti,20237,0.001115916,0,0.003164557,0,0,0,0,0.68870718,3,0,2
3826,Wessex Resins and Adhesives Ltd,3177,0.000139489,0.000968054,0.003164557,0,0,0,0,0.688288576,3,0,2
3827,Donauchem GmbH,20284,0.000139489,0.000968054,0.003164557,0,0,0,0,0.688288576,3,0,2
3828,"Lipis Pharma, d.o.o.",16136,0.001394895,0.010648596,0,0,0.00172117,0,0,0.68823307,3,0,2
3829,Inotech Kunststofftechnik GmbH,34755,0.001813363,0.006776379,0,0,0.005163511,0,0,0.687662688,3,0,2
3830,Caldic Belgium nv,3100,0.002231831,0.002904163,0,0,0.008605852,0,0,0.687092305,3,0,2
3831,Ind. de Tintas Corfix,27611,0.001534384,0.008712488,0,0,0.003442341,0,0,0.684460642,3,0,2
3832,Dr. Freist Automotive GmbH,21916,0.002929279,0.003872217,0,0,0.006884682,0,0,0.684308863,3,0,2
3833,MRK-TRADE,12429,0.000976426,0.005808325,0,0,0.006884682,0,0,0.683471656,3,0,2
3834,Productos Disiclin S.A.,505,0.000976426,0.005808325,0,0,0.006884682,0,0,0.683471656,3,0,2
3835,Brodosplit d.d.,35769,0.001394895,0.001936108,0,0,0.010327022,0,0,0.682901274,3,0,2
3836,Cabro S.p.A.,24977,0.001115916,0.003872217,0,0,0.008605852,0,0,0.679699229,3,0,2
3837,TPI BLADE SERVICES EUROPE SL.,25159,0.001115916,0.003872217,0,0,0.008605852,0,0,0.679699229,3,0,2
3838,NLS Sağlık ve Lojistik Hizmetleri Ltd Şti,32375,0.001115916,0.003872217,0,0,0.008605852,0,0,0.679699229,3,0,2
3839,VARVITSIOTIS PACKAGING,19333,0.000976426,0.012584705,0,0,0,0,0,0.678056551,3,0,2
3840,Marpol-Rischem Sp. z o.o.,30026,0.002371321,0.007744434,0,0,0.003442341,0,0,0.677904772,3,0,2
3841,Covex S.A.,21946,0.002371321,0.007744434,0,0,0.003442341,0,0,0.677904772,3,0,2
3842,Germaine de Capuccini,34123,0.001394895,0.008712488,0,0,0.003442341,0,0,0.677486169,3,0,2
3843,Marwian GmbH,21581,0.000418468,0.009680542,0,0,0.003442341,0,0,0.677067565,3,0,2
3844,Mirka Oy,35944,0.001813363,0.004840271,0,0,0.006884682,0,0,0.676915786,3,0,2
3845,MORCHEM S.A.U.,2932,0.000836937,0.005808325,0,0,0.006884682,0,0,0.676497183,3,0,2
3846,TOZENITH,3387,0.000836937,0.005808325,0,0,0.006884682,0,0,0.676497183,3,0,2
3847,Travicar Tecnologia Agrícola,22836,0.001255405,0.001936108,0,0,0.010327022,0,0,0.675926801,3,0,2
3848,DIAMALTERIA ITALIANA SRL,33210,0.00251081,0.005808325,0,0,0.005163511,0,0,0.674132344,3,0,2
3849,Crypton LLC,1588,0.000557958,0.007744434,0,0,0.005163511,0,0,0.673295138,3,0,2
3850,Werner Schneider GmbH,1250,0.000557958,0.007744434,0,0,0.005163511,0,0,0.673295138,3,0,2
3851,NMC Stil Distribution SRL,20780,0.000976426,0.003872217,0,0,0.008605852,0,0,0.672724755,3,0,2
3852,Tarn-Pure Ltd,19468,0.000836937,0.012584705,0,0,0,0,0,0.671082078,3,0,2
3853,Silco Silver Kft,30178,0.002231831,0.007744434,0,0,0.003442341,0,0,0.670930299,3,0,2
3854,Lentini Lab di Monica Lentini & C. S.a.s.,3923,0.001255405,0.008712488,0,0,0.003442341,0,0,0.670511695,3,0,2
3855,AIM SOLDER EUROPE SP. Z O.O.,11117,0.001255405,0.008712488,0,0,0.003442341,0,0,0.670511695,3,0,2
3856,Mare Spa,583,0.001394895,0.006776379,0,0,0.005163511,0,0,0.666739268,3,0,2
3857,Greentech Plastics Ltd,23921,0.000836937,0.003872217,0,0,0.008605852,0,0,0.665750282,3,0,2
3858,COLOR-CHEMICALS doo,23315,0.001115916,0.008712488,0,0,0.003442341,0,0,0.663537222,3,0,2
3859,Ingeteam Indar Machines S.L.,35553,0.001115916,0.008712488,0,0,0.003442341,0,0,0.663537222,3,0,2
3860,Teknos,5196,0.001534384,0.004840271,0,0,0.006884682,0,0,0.66296684,3,0,2
3861,Graboplast Zrt.,22909,0.001534384,0.004840271,0,0,0.006884682,0,0,0.66296684,3,0,2
3862,NKT HV Cables,33594,0.001534384,0.004840271,0,0,0.006884682,0,0,0.66296684,3,0,2
3863,Zotefoams PLC,34628,0.001534384,0.004840271,0,0,0.006884682,0,0,0.66296684,3,0,2
3864,RNC SOFT,21390,0.002929279,0,0,0,0.010327022,0,0,0.662815061,3,0,2
3865,Emek Laboratuvar Ürünleri San. Tic. Ltd. Şti.,28594,0.001952853,0.000968054,0,0,0.010327022,0,0,0.662396457,3,0,2
3866,Print Coatings Polska Sp. Z O.O.,17816,0.003766216,0.007744434,0,0,0.00172117,0,0,0.661590987,3,0,2
3867,HP Indigo,19105,0.000557958,0,0.003164557,0,0,0,0,0.660809286,3,0,2
3868,Schild Labs GmbH,15906,0.000836937,0.010648596,0,0,0.00172117,0,0,0.660335176,3,0,2
3869,Baker Hughes,21288,0.000836937,0.010648596,0,0,0.00172117,0,0,0.660335176,3,0,2
3870,Blauweißchen GmbH,36052,0.002231831,0.005808325,0,0,0.005163511,0,0,0.660183398,3,0,2
3871,4D Chemicals s.r.o.,22279,0.001255405,0.006776379,0,0,0.005163511,0,0,0.659764794,3,0,2
3872,Textile Change,18591,0.001534384,0.011616651,0,0,0,0,0,0.657551734,3,0,2
3873,PolyEuro,18050,0.001534384,0.011616651,0,0,0,0,0,0.657551734,3,0,2
3874,KALLE GmbH,35524,0.002929279,0.006776379,0,0,0.003442341,0,0,0.657399955,3,0,2
3875,JBL GmbH & Co. KG,1752,0.003347747,0.002904163,0,0,0.006884682,0,0,0.656829573,3,0,2
3876,COMINDEX SA,25545,0.002371321,0.003872217,0,0,0.006884682,0,0,0.65641097,3,0,2
3877,GAZZEA CONSULTING SRL,12680,0.002371321,0.003872217,0,0,0.006884682,0,0,0.65641097,3,0,2
3878,AABITEC POSTCOSECHA SL,34630,0.001394895,0.004840271,0,0,0.006884682,0,0,0.655992366,3,0,2
3879,"STAFOR, SIA",23741,0.001394895,0.004840271,0,0,0.006884682,0,0,0.655992366,3,0,2
3880,Elleair İnt. Turkey,22725,0.001813363,0.000968054,0,0,0.010327022,0,0,0.655421984,3,0,2
3881,Colorificio Atria Srl,30162,0.001673874,0.009680542,0,0,0.00172117,0,0,0.653779306,3,0,2
3882,Finnish Gas & Welding Equipment Oy,20781,0.000697447,0.010648596,0,0,0.00172117,0,0,0.653360703,3,0,2
3883,FMC Corporation,1950,0.007253452,0.005808325,0,0,0,0,0,0.653088882,3,0,2
3884,Vrhel Wasserlogistik GmbH,28318,0.00251081,0.001936108,0,0,0.008605852,0,0,0.652638542,3,0,2
3885,Elton Corporation EOOD,22847,0.00251081,0.001936108,0,0,0.008605852,0,0,0.652638542,3,0,2
3886,WORLD OF RECYCLING,32636,0.001534384,0.002904163,0,0,0.008605852,0,0,0.652219938,3,0,2
3887,Makeen Energy,30114,0.001813363,0.007744434,0,0,0.003442341,0,0,0.650006879,3,0,2
3888,Vink Chemicals GmbH & Co. KG,36245,0.001813363,0.007744434,0,0,0.003442341,0,0,0.650006879,3,0,2
3889,Tresco Labs GmbH,20138,0.001813363,0.007744434,0,0,0.003442341,0,0,0.650006879,3,0,2
3890,"MB ""Amesas""",3603,0.000836937,0.008712488,0,0,0.003442341,0,0,0.649588275,3,0,2
3891,ALLNEX BELGIUM,33971,0.001673874,0.000968054,0,0,0.010327022,0,0,0.64844751,3,0,2
3892,lavesan srl,13111,0.000278979,0,0.003164557,0,0,0,0,0.646860339,3,0,2
3893,Woster Sp. z o.o.,14401,0.000278979,0,0.003164557,0,0,0,0,0.646860339,3,0,2
3894,lempriere wool,18770,0.000278979,0,0.003164557,0,0,0,0,0.646860339,3,0,2
3895,Colorificio Giovanazzi Srl,18567,0.000278979,0,0.003164557,0,0,0,0,0.646860339,3,0,2
3896,Grino Water Solutions GmbH,34775,0.001952853,0.005808325,0,0,0.005163511,0,0,0.646234451,3,0,2
3897,Jürgen Malsy Product Sourcing,35340,0.001952853,0.005808325,0,0,0.005163511,0,0,0.646234451,3,0,2
3898,Arpadis Benelux,14033,0.002371321,0.001936108,0,0,0.008605852,0,0,0.645664068,3,0,2
3899,TERRACOR INDUSTRIA E COMERCIO LTDA,2096,0.002371321,0.001936108,0,0,0.008605852,0,0,0.645664068,3,0,2
3900,Esmil Process Systems Ltd,30953,0.001394895,0.002904163,0,0,0.008605852,0,0,0.645245465,3,0,2
3901,Best Stage Grup,20916,0.004603152,0.004840271,0,0,0.003442341,0,0,0.644288215,3,0,2
3902,CHIP WOOD,24826,0.001673874,0.007744434,0,0,0.003442341,0,0,0.643032405,3,0,2
3903,"Pedro Lucas Trading, Unip. Lda",16673,0.000697447,0.008712488,0,0,0.003442341,0,0,0.642613802,3,0,2
3904,Just Slik srl,23791,0.001115916,0.004840271,0,0,0.006884682,0,0,0.642043419,3,0,2
3905,EPOKS KİMYEVİ ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ,28439,0.001115916,0.004840271,0,0,0.006884682,0,0,0.642043419,3,0,2
3906,SC EUROLUC SRL,33551,0.001115916,0.004840271,0,0,0.006884682,0,0,0.642043419,3,0,2
3907,Wiesmann UK Ltd,23458,0.001534384,0.000968054,0,0,0.010327022,0,0,0.641473037,3,0,2
3908,Arhom Ltd.,18510,0.000139489,0,0.003164557,0,0,0,0,0.639885866,3,0,2
3909,Universal Trading,27231,0.002789789,0.004840271,0,0,0.005163511,0,0,0.639678581,3,0,2
3910,HSO Herbert Schmidt GmbH & Co. KG,20478,0.002789789,0.004840271,0,0,0.005163511,0,0,0.639678581,3,0,2
3911,Dah Chung Trading Co Ltd,28948,0.003208258,0.000968054,0,0,0.008605852,0,0,0.639108198,3,0,2
3912,CEU DYNAMICS LDA,21232,0.000836937,0.006776379,0,0,0.005163511,0,0,0.638841374,3,0,2
3913,COFIL MANUFACTURA SL,15597,0.000836937,0.006776379,0,0,0.005163511,0,0,0.638841374,3,0,2
3914,Scandichem DK ApS,35922,0.001255405,0.002904163,0,0,0.008605852,0,0,0.638270991,3,0,2
3915,DRP LENTI S.R.L.,29004,0.001255405,0.002904163,0,0,0.008605852,0,0,0.638270991,3,0,2
3916,Polykeg,23077,0.001255405,0.002904163,0,0,0.008605852,0,0,0.638270991,3,0,2
3917,morrells woodfinishes,18415,0.001115916,0.011616651,0,0,0,0,0,0.636628314,3,0,2
3918,DDW the colour house,29821,0.001534384,0.007744434,0,0,0.003442341,0,0,0.636057932,3,0,2
3919,Tamilnadu Engineering & Lubricants,31941,0.001952853,0.003872217,0,0,0.006884682,0,0,0.635487549,3,0,2
3920,An Loc Phat International Joint Stock Company,24178,0.001952853,0.003872217,0,0,0.006884682,0,0,0.635487549,3,0,2
3921,Medicom-In,34717,0.001952853,0.003872217,0,0,0.006884682,0,0,0.635487549,3,0,2
3922,DAW SE,4903,0.000976426,0.004840271,0,0,0.006884682,0,0,0.635068946,3,0,2
3923,EPOLTECH SL,25402,0.000976426,0.004840271,0,0,0.006884682,0,0,0.635068946,3,0,2
3924,SABOARIA E PERFUMARIA CONFIANÇA,35058,0.001673874,0.005808325,0,0,0.005163511,0,0,0.632285504,3,0,2
3925,CLEVER BIOSCIENCE SRL,32418,0.001673874,0.005808325,0,0,0.005163511,0,0,0.632285504,3,0,2
3926,EARL la Riolière,23354,0.002092342,0.001936108,0,0,0.008605852,0,0,0.631715121,3,0,2
3927,R & O lab,35324,0.001115916,0.002904163,0,0,0.008605852,0,0,0.631296518,3,0,2
3928,Laverana GmbH & Co. KG,33548,0.001115916,0.002904163,0,0,0.008605852,0,0,0.631296518,3,0,2
3929,Perlagro UK,27994,0.001394895,0.007744434,0,0,0.003442341,0,0,0.629083458,3,0,2
3930,Rayon Ink Technologies,31236,0.001813363,0.003872217,0,0,0.006884682,0,0,0.628513076,3,0,2
3931,ion beam services,24192,0.001255405,0.000968054,0,0,0.010327022,0,0,0.62752409,3,0,2
3932,Medicopharmacia d.o.o.,34513,0.001534384,0.005808325,0,0,0.005163511,0,0,0.62531103,3,0,2
3933,Co.Ri.Metal SRL,32205,0.001534384,0.005808325,0,0,0.005163511,0,0,0.62531103,3,0,2
3934,SMALLOPS SL.,35089,0.001534384,0.005808325,0,0,0.005163511,0,0,0.62531103,3,0,2
3935,Mina's Honning,21697,0.000557958,0.006776379,0,0,0.005163511,0,0,0.624892427,3,0,2
3936,Newpark Drilling Fluids SpA,16816,0.000557958,0.006776379,0,0,0.005163511,0,0,0.624892427,3,0,2
3937,VINAY TRADING COMPANY,1545,0.005719068,0.006776379,0,0,0,0,0,0.624772384,3,0,2
3938,Ralph and sons,30824,0.002231831,0.006776379,0,0,0.003442341,0,0,0.622527588,3,0,2
3939,PreMedia S.A.,28471,0.001673874,0.003872217,0,0,0.006884682,0,0,0.621538603,3,0,2
3940,A.C.M. DI MENIS NEREO SRL,32780,0.001673874,0.003872217,0,0,0.006884682,0,0,0.621538603,3,0,2
3941,KADION ESPECIALIDADES QUIMICAS,30723,0.001673874,0.003872217,0,0,0.006884682,0,0,0.621538603,3,0,2
3942,DENGE KİMYA VE TEKSTİL SAN. TİC. A.Ş.,27700,0.001673874,0.003872217,0,0,0.006884682,0,0,0.621538603,3,0,2
3943,PT Polychemie Asia Pacific Permai,30707,0.002092342,0,0,0,0.010327022,0,0,0.62096822,3,0,2
3944,LG ITALIA SRL,32490,0.001115916,0.000968054,0,0,0.010327022,0,0,0.620549617,3,0,2
3945,Euroterm d.o.o,19190,0.002371321,0.004840271,0,0,0.005163511,0,0,0.61875516,3,0,2
3946,Eden Research plc,25662,0.001394895,0.005808325,0,0,0.005163511,0,0,0.618336557,3,0,2
3947,AGRIBIOS ITALIANA,22916,0.001394895,0.005808325,0,0,0.005163511,0,0,0.618336557,3,0,2
3948,KEDALI Hungary Kft.,28834,0.001813363,0.001936108,0,0,0.008605852,0,0,0.617766175,3,0,2
3949,Industrias Titan,22966,0.001813363,0.001936108,0,0,0.008605852,0,0,0.617766175,3,0,2
3950,Cultum Oy,18015,0.001673874,0.010648596,0,0,0,0,0,0.616123497,3,0,2
